StockCode,Description,TotalQuantity,AvgQuantity,OrderCount,TotalRevenue,AvgPrice,UniqueOrders,UniqueCustomers,RevenuePerOrder,ItemsPerOrder,CustomerPenetration
79406,FROSTED WHITE BASE ,140,23.33,6,30.8,5.13,6,6,5.133333333333334,23.333333333333332,0.0013828070984097719
81950B,FLOWER BLUE CLOCK WITH SUCKER,117,11.7,10,33.93,3.39,8,8,4.24125,14.625,0.0018437427978796957
81950V,FLOWER PURPLE CLOCK W/SUCKER,5,1.67,3,4.25,1.42,3,3,1.4166666666666667,1.6666666666666667,0.0006914035492048859
81950V,FLOWER PURPLE CLOCK WITH SUCKER,16,4.0,4,4.64,1.16,3,3,1.5466666666666666,5.333333333333333,0.0006914035492048859
81952B,ROUND BLUE CLOCK WITH SUCKER,200,22.22,9,38.0,4.22,9,9,4.222222222222222,22.22222222222222,0.0020742106476146576
81952V,ROUND PURPLE CLOCK WITH SUCKER,367,13.59,27,69.73,2.58,24,22,2.905416666666667,15.291666666666666,0.005070292694169164
81953B,ROUND BLUE CLOCK WITH SUCKER,11,2.2,5,2.09,0.42,3,2,0.6966666666666667,3.6666666666666665,0.0004609356994699239
81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,28,9.33,3,5.32,1.77,3,2,1.7733333333333334,9.333333333333334,0.0004609356994699239
82001S,SILVER RECORD COVER FRAME,272,14.32,19,955.86,50.31,19,13,50.30842105263158,14.31578947368421,0.0029960820465545056
82001S,VINYL RECORD FRAME SILVER,1236,14.21,87,4275.22,49.14,86,45,49.71186046511628,14.372093023255815,0.010371053238073288
82011A,"BATHROOM SCALES, TROPICAL BEACH",16,1.6,10,60.0,6.0,10,8,6.0,1.6,0.0018437427978796957
82011B,BATHROOM SCALES RUBBER DUCKS,41,2.16,19,139.35,7.33,19,11,7.334210526315789,2.1578947368421053,0.002535146347084582
82011C,BATHROOM SCALES FOOTPRINTS IN SAND,51,2.55,20,172.05,8.6,20,17,8.602500000000001,2.55,0.003917953445494353
82095,HEART BUTTONS JEWELLERY BOX,7,1.75,4,53.55,13.39,4,4,13.3875,1.75,0.0009218713989398478
82482,WOODEN PICTURE FRAME WHITE FINISH,8276,9.33,887,20001.65,22.55,876,410,22.83293378995434,9.447488584474886,0.09449181839133441
82483,WOOD 2 DRAWER CABINET WHITE FINISH,2341,4.49,521,14689.87,28.2,509,241,28.860255402750493,4.599214145383104,0.05554275178612583
82484,WOOD BLACK BOARD ANT WHITE FINISH,5921,9.77,606,34478.01,56.89,604,285,57.08279801324504,9.802980132450331,0.06568333717446416
82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,715,3.74,191,6195.73,32.44,186,129,33.310376344086016,3.8440860215053765,0.029730352615810095
82486,WOOD S/3 CABINET ANT WHITE FINISH,1370,3.62,378,11394.9,30.15,373,183,30.549329758713135,3.6729222520107236,0.042175616501498044
82494L,WOODEN FRAME ANTIQUE WHITE ,6282,7.66,820,17625.07,21.49,811,392,21.732515413070285,7.745992601726264,0.09034339709610509
82551,LAUNDRY 15C METAL SIGN,2791,10.95,255,4229.72,16.59,253,156,16.718260869565217,11.031620553359684,0.03595298455865407
82552,WASHROOM METAL SIGN,2922,9.77,299,4462.37,14.92,292,184,15.28208904109589,10.006849315068493,0.042406084351233005
82567,"AIRLINE LOUNGE,METAL SIGN",497,3.29,151,1011.41,6.7,149,86,6.787986577181208,3.335570469798658,0.01982023507720673
82578,KITCHEN METAL SIGN,1956,8.73,224,1088.56,4.86,220,142,4.9479999999999995,8.89090909090909,0.0327264346623646
82580,BATHROOM METAL SIGN,5505,14.19,388,3018.05,7.78,383,210,7.880026109660575,14.3733681462141,0.04839824844434201
82581,TOILET METAL SIGN,3749,12.37,303,1997.13,6.59,302,172,6.613013245033113,12.413907284768213,0.03964047015441346
82582,AREA PATROLLED METAL SIGN,4290,11.35,378,8552.22,22.62,374,176,22.866898395721922,11.470588235294118,0.04056234155335331
82583,HOT BATHS METAL SIGN,6415,15.88,404,12832.14,31.76,385,206,33.33023376623377,16.662337662337663,0.04747637704540217
82599,FANNY'S REST STOPMETAL SIGN,421,4.84,87,879.18,10.11,85,67,10.343294117647059,4.952941176470588,0.015441345932242452
82600,N0 SINGING METAL SIGN,1197,34.2,35,2523.78,72.11,35,30,72.108,34.2,0.006914035492048859
82600,NO SINGING METAL SIGN,4636,11.95,388,9573.6,24.67,384,207,24.931250000000002,12.072916666666666,0.04770684489513713
82605,OLD DOC RUSSEL METAL SIGN,14,4.67,3,29.4,9.8,3,3,9.799999999999999,4.666666666666667,0.0006914035492048859
82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",67,4.47,15,83.75,5.58,14,13,5.982142857142857,4.785714285714286,0.0029960820465545056
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",401,8.72,46,268.85,5.84,45,39,5.974444444444445,8.911111111111111,0.008988246139663517
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",361,9.5,38,235.45,6.2,37,33,6.363513513513513,9.756756756756756,0.0076054390412537455
82613D,METAL SIGN CUPCAKE SINGLE HOOK,470,9.22,51,272.1,5.34,50,43,5.442,9.4,0.009910117538603365
82615,PINK MARSHMALLOW SCARF KNITTING KIT,36,36.0,1,91.8,91.8,1,1,91.8,36.0,0.00023046784973496196
82616B,FRAPPUCINO SCARF KNITTING KIT,308,6.16,50,416.78,8.34,47,35,8.867659574468085,6.553191489361702,0.00806637474072367
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,277,5.33,52,385.52,7.41,52,40,7.413846153846153,5.326923076923077,0.00921871398939848
84006,MAGIC TREE -PAPER FLOWERS,832,10.67,78,707.2,9.07,77,46,9.184415584415586,10.805194805194805,0.010601521087808251
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1212,12.76,95,1190.0,12.53,94,78,12.659574468085106,12.893617021276595,0.017976492279327034
84016,FLAG OF ST GEORGE CAR FLAG,25,25.0,1,10.5,10.5,1,1,10.5,25.0,0.00023046784973496196
84029E,RED WOOLLY HOTTIE WHITE HEART.,3707,11.3,328,13430.51,40.95,321,228,41.83959501557632,11.54828660436137,0.05254666973957133
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2469,7.57,326,9329.17,28.62,319,211,29.245047021943574,7.739811912225705,0.048628716294076973
84030E,ENGLISH ROSE HOT WATER BOTTLE,1423,4.96,287,5767.91,20.1,277,198,20.8227797833935,5.137184115523466,0.04563263424752247
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,174,3.48,50,499.78,10.0,49,34,10.199591836734694,3.5510204081632653,0.007835906890988707
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,94,2.47,38,342.74,9.02,37,29,9.263243243243243,2.5405405405405403,0.006683567642313897
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,449,4.16,108,1112.91,10.3,105,78,10.599142857142859,4.276190476190476,0.017976492279327034
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,654,4.92,133,1342.0,10.09,130,106,10.323076923076924,5.030769230769231,0.02442959207190597
84033,FLAG OF ST GEORGE ,23,3.29,7,37.95,5.42,7,7,5.421428571428572,3.2857142857142856,0.0016132749481447338
84050,PINK HEART SHAPE EGG FRYING PAN,3139,15.24,206,4379.03,21.26,200,139,21.895149999999997,15.695,0.032035031113159716
84051,ASS COLOUR GLOWING TIARAS,280,10.77,26,212.8,8.18,24,24,8.866666666666667,11.666666666666666,0.0055312283936390875
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,54415,115.04,473,13586.25,28.72,472,307,28.784427966101696,115.28601694915254,0.07075362986863333
84078A,SET/4 WHITE RETRO STORAGE CUBES ,357,3.37,106,13007.15,122.71,106,79,122.70896226415094,3.3679245283018866,0.018206960129061995
84086B,YELLOW/BLUE RETRO RADIO,16,2.0,8,47.2,5.9,7,3,6.742857142857143,2.2857142857142856,0.0006914035492048859
84086C,PINK/PURPLE RETRO RADIO,140,6.67,21,413.0,19.67,19,13,21.736842105263158,7.368421052631579,0.0029960820465545056
84192,ASSORTED COLOUR METAL CAT ,115,4.11,28,143.75,5.13,25,19,5.75,4.6,0.004378889144964277
84199,GLOW IN DARK DOLPHINS,129,4.3,30,27.09,0.9,28,28,0.9675,4.607142857142857,0.006453099792578935
84201B,HAPPY BIRTHDAY CARD STRIPEY TEDDY,13,6.5,2,2.47,1.24,2,2,1.235,6.5,0.0004609356994699239
84201C,HAPPY BIRTHDAY CARD TEDDY/CAKE,5,5.0,1,0.95,0.95,1,1,0.95,5.0,0.00023046784973496196
84206A,3 BLACK CATS W HEARTS BLANK CARD,24,8.0,3,4.56,1.52,3,3,1.5199999999999998,8.0,0.0006914035492048859
84206B,CAT WITH SUNGLASSES BLANK CARD,5,5.0,1,0.95,0.95,1,1,0.95,5.0,0.00023046784973496196
84206C,CHAMPAGNE TRAY BLANK CARD,8,4.0,2,1.52,0.76,2,2,0.76,4.0,0.0004609356994699239
84212,"ASSORTED FLOWER COLOUR ""LEIS""",10297,99.97,103,4871.45,47.3,103,72,47.29563106796116,99.97087378640776,0.01659368518091726
84218,BOX/12 CHICK & EGG IN BASKET,122,3.05,40,222.3,5.56,40,37,5.5575,3.05,0.008527310440193593
84226,HEN HOUSE W FAMILY IN BARN & NEST,49,5.44,9,34.51,3.83,9,9,3.8344444444444443,5.444444444444445,0.0020742106476146576
84227,HEN HOUSE W CHICK IN NEST,1,1.0,1,0.42,0.42,1,1,0.42,1.0,0.00023046784973496196
84228,HEN HOUSE W CHICK STANDING,270,16.88,16,107.4,6.71,16,13,6.7125,16.875,0.0029960820465545056
84228,HEN HOUSE WITH CHICK STANDING,14,4.67,3,5.88,1.96,3,3,1.96,4.666666666666667,0.0006914035492048859
84231,EASTER BUNNY WITH BASKET ON BACK,105,5.53,19,68.25,3.59,18,13,3.7916666666666665,5.833333333333333,0.0029960820465545056
84247E,PACK OF 12 CHRISTMAS FUN CARDS,49,3.27,15,144.55,9.64,13,13,11.11923076923077,3.769230769230769,0.0029960820465545056
84247E,PACK/12 XMAS FUN CARD,34,3.09,11,100.3,9.12,10,10,10.03,3.4,0.00230467849734962
84247G,"DECOUPAGE,GREETING CARD,",336,14.61,23,141.12,6.14,23,17,6.135652173913043,14.608695652173912,0.003917953445494353
84247K,"FOLK ART GREETING CARD,pack/12",23,2.3,10,67.85,6.79,9,7,7.538888888888888,2.5555555555555554,0.0016132749481447338
84247L,FAWN AND MUSHROOM GREETING CARD,108,13.5,8,45.36,5.67,8,8,5.67,13.5,0.0018437427978796957
84247N,PACK/12 BLUE FOLKART CARDS,22,1.22,18,64.9,3.61,18,16,3.605555555555556,1.2222222222222223,0.0036874855957593914
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",160,12.31,13,68.84,5.3,13,12,5.295384615384616,12.307692307692308,0.0027656141968195437
84251B,"GREETING CARD, STICKY GORDON",157,11.21,14,29.83,2.13,14,12,2.130714285714286,11.214285714285714,0.0027656141968195437
84251C,"GREETING CARD, TWO SISTERS.",24,12.0,2,4.56,2.28,2,2,2.28,12.0,0.0004609356994699239
84251G,"GREETING CARD, OVERCROWDED POOL.",180,12.0,15,34.2,2.28,15,15,2.2800000000000002,12.0,0.0034570177460244295
84279B,CHERRY BLOSSOM DECORATIVE FLASK,182,3.03,60,678.18,11.3,57,48,11.897894736842105,3.192982456140351,0.011062456787278175
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,339,3.46,98,1253.97,12.8,94,79,13.340106382978723,3.606382978723404,0.018206960129061995
84306,S/3 PINK SQUARE PLANTERS ROSES,2,1.0,2,21.9,10.95,2,2,10.95,1.0,0.0004609356994699239
84313B,BLUE TV TRAY TABLE ,76,5.85,13,175.8,13.52,13,6,13.523076923076925,5.846153846153846,0.0013828070984097719
84313C,ORANGE TV TRAY TABLE ,461,19.21,24,908.15,37.84,24,17,37.83958333333333,19.208333333333332,0.003917953445494353
84341B,SMALL PINK MAGIC CHRISTMAS TREE,618,18.18,34,252.23,7.42,33,30,7.643333333333333,18.727272727272727,0.006914035492048859
84347,ROTATING SILVER ANGELS T-LIGHT HLDR,7907,24.18,327,17592.52,53.8,305,192,57.68039344262295,25.924590163934425,0.0442498271491127
84352,SILVER CHRISTMAS TREE BAUBLE STAND ,33,1.5,22,543.35,24.7,22,14,24.697727272727274,1.5,0.0032265498962894676
84356,POMPOM CURTAIN,337,7.33,46,1570.15,34.13,46,32,34.13369565217391,7.326086956521739,0.007374971191518783
84358,FLOOR LAMP SHADE WOOD BASE,32,2.67,12,287.74,23.98,12,6,23.978333333333335,2.6666666666666665,0.0013828070984097719
84360,TABLE LAMP WHITE SHADE WOOD BASE,74,4.35,17,388.3,22.84,17,9,22.841176470588238,4.352941176470588,0.0020742106476146576
84375,SET OF 20 KIDS COOKIE CUTTERS,4149,9.69,428,8697.27,20.32,416,290,20.90689903846154,9.973557692307692,0.06683567642313898
84378,SET OF 3 HEART COOKIE CUTTERS,6019,11.31,532,7741.84,14.55,521,376,14.85957773512476,11.55278310940499,0.0866559115003457
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,5293,10.42,508,6718.9,13.23,498,325,13.491767068273091,10.6285140562249,0.07490205116386264
84387A,BIRD ON BRANCH CANVAS SCREEN,11,11.0,1,21.45,21.45,1,1,21.45,11.0,0.00023046784973496196
84388,WISE MAN STAR SHAPE EGG PAN,24,4.0,6,13.14,2.19,6,6,2.19,4.0,0.0013828070984097719
84402B,PURPLE DRESS JEWELLERY STAND,61,20.33,3,48.19,16.06,3,3,16.063333333333333,20.333333333333332,0.0006914035492048859
84406B,CREAM CUPID HEARTS COAT HANGER,1918,7.86,244,7125.38,29.2,241,133,29.565892116182575,7.95850622406639,0.030652224014749943
84415A,PINK FLOCK SUEDE CUSHION COVER ,12,6.0,2,15.0,7.5,2,2,7.5,6.0,0.0004609356994699239
84415B,BLUE FLOCK CUSHION COVER ,6,3.0,2,12.5,6.25,2,2,6.25,3.0,0.0004609356994699239
84422,PINK/BLUE DISC/MIRROR STRING,551,68.88,8,220.41,27.55,8,8,27.55125,68.875,0.0018437427978796957
84429A,MEDIUM PINK BUDDHA HEAD ,47,3.13,15,138.65,9.24,14,13,9.903571428571428,3.357142857142857,0.0029960820465545056
84452,METAL RABBIT LADDER EASTER ,74,4.62,16,62.9,3.93,16,14,3.93125,4.625,0.0032265498962894676
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,120,5.22,23,102.0,4.43,21,21,4.857142857142857,5.714285714285714,0.004839824844434202
84459A,PINK METAL CHICKEN HEART ,671,11.77,57,907.63,15.92,53,50,17.125094339622642,12.660377358490566,0.011523392486748099
84459B,YELLOW METAL CHICKEN HEART ,676,11.08,61,938.12,15.38,60,54,15.635333333333334,11.266666666666667,0.012445263885687946
84461,12 PINK HEN+CHICKS IN BASKET,41,2.93,14,104.55,7.47,14,13,7.4678571428571425,2.9285714285714284,0.0029960820465545056
84462,3 PINK HEN+CHICKS IN BASKET,12,2.0,6,15.0,2.5,6,6,2.5,2.0,0.0013828070984097719
84465,15 PINK FLUFFY CHICKS IN BOX,10,1.43,7,29.5,4.21,7,7,4.214285714285714,1.4285714285714286,0.0016132749481447338
84466,TOP SECRET PEN SET,46,4.6,10,57.5,5.75,10,8,5.75,4.6,0.0018437427978796957
84497,BUTTONS AND STRIPES NOTEBOOK ,13,1.86,7,48.75,6.96,7,7,6.964285714285714,1.8571428571428572,0.0016132749481447338
84499,BLACK FLOWER CANDLE PLATE,7,3.5,2,5.95,2.97,2,2,2.975,3.5,0.0004609356994699239
84507B,STRIPES DESIGN MONKEY DOLL,31,2.21,14,79.05,5.65,14,10,5.646428571428571,2.2142857142857144,0.00230467849734962
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,63,2.42,26,160.65,6.18,25,11,6.426,2.52,0.002535146347084582
84508A,CAMOUFLAGE DESIGN TEDDY,1630,46.57,35,3445.5,98.44,35,17,98.44285714285714,46.57142857142857,0.003917953445494353
84508B,STRIPES DESIGN TEDDY,57,1.84,31,145.35,4.69,30,21,4.845,1.9,0.004839824844434202
84508C,BLUE CIRCLES DESIGN TEDDY,52,2.48,21,132.6,6.31,20,14,6.63,2.6,0.0032265498962894676
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,612,4.4,139,2194.64,15.79,139,103,15.788776978417266,4.402877697841727,0.023738188522701084
84509B,SET OF 4 FAIRY CAKE PLACEMATS,156,3.18,49,585.0,11.94,48,37,12.1875,3.25,0.008527310440193593
84509C,SET OF 4 POLKADOT PLACEMATS ,78,3.25,24,273.3,11.39,23,20,11.882608695652175,3.391304347826087,0.00460935699469924
84509E,SET OF 4 CAROUSEL PLACEMATS ,70,8.75,8,101.06,12.63,8,7,12.6325,8.75,0.0016132749481447338
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,491,10.67,46,856.25,18.61,46,42,18.61413043478261,10.673913043478262,0.009679649688868404
84510A,SET OF 4 ENGLISH ROSE COASTERS,1063,7.04,151,1295.59,8.58,144,100,8.997152777777778,7.381944444444445,0.023046784973496198
84510C,SET OF 4 POLKADOT COASTERS,98,2.88,34,124.92,3.67,32,25,3.90375,3.0625,0.005761696243374049
84510E,SET OF 4 GREEN CAROUSEL COASTERS,25,2.78,9,26.05,2.89,9,9,2.8944444444444444,2.7777777777777777,0.0020742106476146576
84519A,TOMATO CHARLIE+LOLA COASTER SET,477,7.82,61,739.19,12.12,61,45,12.117868852459017,7.819672131147541,0.010371053238073288
84519B,CARROT CHARLIE+LOLA COASTER SET,426,4.58,93,547.24,5.88,91,63,6.013626373626374,4.681318681318682,0.014519474533302604
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,481,8.75,55,388.69,7.07,54,51,7.197962962962963,8.907407407407407,0.01175386033648306
84522,PINK PARTY SUNGLASSES,12,2.0,6,23.4,3.9,6,6,3.9,2.0,0.0013828070984097719
84527,FLAMES SUNGLASSES PINK LENSES,47,7.83,6,84.45,14.07,6,6,14.075000000000001,7.833333333333333,0.0013828070984097719
84531A,PINK KNITTED EGG COSY,140,5.38,26,71.76,2.76,25,24,2.8704,5.6,0.0055312283936390875
84531B,BLUE KNITTED EGG COSY,150,5.77,26,83.46,3.21,25,24,3.3383999999999996,6.0,0.0055312283936390875
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,46,9.2,5,39.1,7.82,5,5,7.82,9.2,0.00115233924867481
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,398,19.9,20,185.1,9.25,20,19,9.254999999999999,19.9,0.004378889144964277
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1288,11.71,110,762.99,6.94,109,80,6.999908256880734,11.81651376146789,0.01843742797879696
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,2729,12.13,225,1147.0,5.1,221,140,5.1900452488687785,12.34841628959276,0.03226549896289468
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1684,16.84,100,655.34,6.55,99,74,6.6195959595959595,17.01010101010101,0.017054620880387186
84539,KNITTED RABBIT DOLL ,16,16.0,1,26.4,26.4,1,1,26.4,16.0,0.00023046784973496196
84548,CROCHET BEAR RED/BLUE  KEYRING,15,3.75,4,24.75,6.19,3,3,8.25,5.0,0.0006914035492048859
84549,CROCHET WHITE RABBIT KEYRING ,31,10.33,3,46.35,15.45,3,3,15.450000000000001,10.333333333333334,0.0006914035492048859
84550,CROCHET LILAC/RED BEAR KEYRING,1,1.0,1,1.65,1.65,1,1,1.65,1.0,0.00023046784973496196
84551,CROCHET DOG KEYRING,1,1.0,1,1.65,1.65,1,1,1.65,1.0,0.00023046784973496196
84558A,3D DOG PICTURE PLAYING CARDS,293,4.58,64,864.35,13.51,60,49,14.405833333333334,4.883333333333334,0.011292924637013136
84559A,3D SHEET OF DOG STICKERS,272,6.48,42,231.98,5.52,42,34,5.523333333333333,6.476190476190476,0.007835906890988707
84559B,3D SHEET OF CAT STICKERS,216,4.91,44,183.6,4.17,43,36,4.269767441860465,5.023255813953488,0.00829684259045863
84562A,PINK/WHITE RIBBED MELAMINE JUG,2,1.0,2,15.9,7.95,2,2,7.95,1.0,0.0004609356994699239
84563A,PINK & WHITE BREAKFAST TRAY,59,4.21,14,198.05,14.15,14,11,14.146428571428572,4.214285714285714,0.002535146347084582
84563B,BLUE & WHITE BREAKFAST TRAY,73,3.04,24,221.35,9.22,21,18,10.54047619047619,3.4761904761904763,0.004148421295229315
84568,GIRLS ALPHABET IRON ON PATCHES ,12480,520.0,24,2332.8,97.2,23,18,101.42608695652174,542.6086956521739,0.004148421295229315
84569A,PACK 3 IRON ON DOG PATCHES,191,7.35,26,239.96,9.23,26,26,9.22923076923077,7.346153846153846,0.005992164093109011
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,76,6.33,12,95.0,7.92,11,11,8.636363636363637,6.909090909090909,0.002535146347084582
84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,1,1.0,1,1.25,1.25,1,1,1.25,1.0,0.00023046784973496196
84569D,PACK 6 HEART/ICE-CREAM PATCHES,269,7.69,35,338.67,9.68,34,32,9.960882352941177,7.911764705882353,0.007374971191518783
84575A,PINK DOG CANNISTER,14,3.5,4,39.3,9.82,4,4,9.825,3.5,0.0009218713989398478
84576,BLUE CAT BISCUIT BARREL PINK HEART,57,6.33,9,111.15,12.35,9,8,12.350000000000001,6.333333333333333,0.0018437427978796957
84580,MOUSE TOY WITH PINK T-SHIRT,335,2.72,123,1260.05,10.24,120,91,10.500416666666666,2.7916666666666665,0.020972574325881538
84581,DOG TOY WITH PINK CROCHET SKIRT,166,2.34,71,623.26,8.78,70,60,8.903714285714285,2.3714285714285714,0.013828070984097718
84584,PINK GINGHAM CAT WITH SCARF,83,4.61,18,211.65,11.76,18,18,11.758333333333333,4.611111111111111,0.004148421295229315
84592,CROCHET ROSE PURSE WITH SUEDE BACK,70,4.12,17,206.5,12.15,17,15,12.147058823529411,4.117647058823529,0.0034570177460244295
84593,CROCHET ROSE DES CLOTHES HANGER,5,2.5,2,14.75,7.38,1,1,14.75,5.0,0.00023046784973496196
84595E,LARGE TORTILLA DESIGN RED BOWL,64,7.11,9,109.8,12.2,9,8,12.2,7.111111111111111,0.0018437427978796957
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4491,11.85,379,2063.29,5.44,361,189,5.7154847645429365,12.4404432132964,0.04355842359990781
84596E,SMALL LICORICE DES PINK BOWL,392,10.89,36,253.05,7.03,35,33,7.23,11.2,0.0076054390412537455
84596F,SMALL MARSHMALLOWS PINK BOWL,3301,10.86,304,1561.63,5.14,288,166,5.422326388888889,11.461805555555555,0.038257663056003685
84596G,SMALL CHOCOLATES PINK BOWL,1662,10.26,162,775.02,4.78,158,84,4.905189873417721,10.518987341772151,0.019359299377736807
84596J,MIXED NUTS LIGHT GREEN BOWL,469,17.37,27,205.28,7.6,27,21,7.602962962962963,17.37037037037037,0.004839824844434202
84596L,BISCUITS SMALL BOWL LIGHT BLUE,1039,12.99,80,441.36,5.52,79,49,5.586835443037975,13.151898734177216,0.011292924637013136
84597B,RETRO BROWN BALL ASHTRAY ,41,8.2,5,51.25,10.25,5,3,10.25,8.2,0.0006914035492048859
84597C,RETRO PINK BALL ASHTRAY ,46,3.54,13,57.5,4.42,13,11,4.423076923076923,3.5384615384615383,0.002535146347084582
84598,BOYS ALPHABET IRON ON PATCHES,1248,249.6,5,262.08,52.42,5,5,52.416,249.6,0.00115233924867481
84600,NEW BAROQUE JEWELLERY BOX ,48,2.4,20,367.6,18.38,20,16,18.380000000000003,2.4,0.0036874855957593914
84609,TALL ROCOCO CANDLE HOLDER,90,5.29,17,720.0,42.35,17,16,42.35294117647059,5.294117647058823,0.0036874855957593914
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,6,2.0,3,27.9,9.3,3,3,9.299999999999999,2.0,0.0006914035492048859
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,1,1.0,1,4.65,4.65,1,1,4.65,1.0,0.00023046784973496196
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,2,2.0,1,11.9,11.9,1,1,11.9,2.0,0.00023046784973496196
84616,SILVER ROCCOCO CHANDELIER,11,1.83,6,329.45,54.91,6,6,54.90833333333333,1.8333333333333333,0.0013828070984097719
84617,NEW BAROQUE BLACK BOXES,3,1.0,3,38.25,12.75,3,3,12.75,1.0,0.0006914035492048859
84620,BLUE GINGHAM ROSE CUSHION COVER,2,2.0,1,11.9,11.9,1,1,11.9,2.0,0.00023046784973496196
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,455,14.68,31,470.75,15.19,31,24,15.185483870967742,14.67741935483871,0.0055312283936390875
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,439,15.68,28,478.15,17.08,28,20,17.076785714285712,15.678571428571429,0.00460935699469924
84629,WHITE 3 FRAME BIRDS AND TREE ,20,2.0,10,150.0,15.0,10,10,15.0,2.0,0.00230467849734962
84631,FRUIT TREE AND BIRDS WALL PLAQUE,17,1.7,10,135.15,13.52,9,7,15.016666666666667,1.8888888888888888,0.0016132749481447338
84632,DECORATIVE HANGING SHELVING UNIT,6,1.2,5,359.7,71.94,5,5,71.94,1.2,0.00115233924867481
84637,KITCHEN FLOWER POTS WALL PLAQUE,29,2.23,13,172.55,13.27,13,11,13.273076923076925,2.230769230769231,0.002535146347084582
84638,SMALL KITCHEN FLOWER POTS PLAQUE,19,1.58,12,132.05,11.0,12,11,11.004166666666668,1.5833333333333333,0.002535146347084582
84658,WHITE STITCHED CUSHION COVER,46,2.56,18,322.38,17.91,16,14,20.14875,2.875,0.0032265498962894676
84659A,WHITE TRAVEL ALARM CLOCK,134,6.09,22,314.31,14.29,22,19,14.286818181818182,6.090909090909091,0.004378889144964277
84660A,WHITE STITCHED WALL CLOCK,837,23.25,36,761.9,21.16,36,30,21.163888888888888,23.25,0.006914035492048859
84660B,BLACK STITCHED WALL CLOCK,697,23.23,30,686.23,22.87,29,20,23.663103448275862,24.03448275862069,0.00460935699469924
84660C,PINK STITCHED WALL CLOCK,639,23.67,27,590.57,21.87,27,20,21.872962962962966,23.666666666666668,0.00460935699469924
84661A,WHITE SQUARE TABLE CLOCK,94,8.55,11,132.99,12.09,11,10,12.090000000000002,8.545454545454545,0.00230467849734962
84661B,BLACK SQUARE TABLE CLOCK,95,7.92,12,225.49,18.79,12,10,18.790833333333335,7.916666666666667,0.00230467849734962
